Search rep 1 (of 2)
random seed = 220553
gen	best_like	time	optPrecision
610	-5135.732521	166	0.5
620	-5135.69466	166	0.5
630	-5135.626549	166	0.5
640	-5135.563523	166	0.5
650	-5135.366769	166	0.5
660	-5133.72496	166	0.5
670	-5133.459918	166	0.5
680	-5124.794485	166	0.5
690	-5124.727964	166	0.5
700	-5124.560617	166	0.5
710	-5123.988128	166	0.5
720	-5123.91175	166	0.5
730	-5123.857674	166	0.5
740	-5119.855611	166	0.5
750	-5119.846049	166	0.5
760	-5119.820823	166	0.5
770	-5119.706545	166	0.5
780	-5119.592174	166	0.5
790	-5119.234063	166	0.5
800	-5119.126066	166	0.5
810	-5119.100757	166	0.5
820	-5119.030917	166	0.5
830	-5118.72551	166	0.5
840	-5117.923406	166	0.5
850	-5115.786746	166	0.5
860	-5115.576734	166	0.5
870	-5115.476735	166	0.5
880	-5108.355404	166	0.5
890	-5108.353387	167	0.5
900	-5108.222781	167	0.5
910	-5108.132858	167	0.5
920	-5108.099051	167	0.5
930	-5108.086371	167	0.5
940	-5096.724194	167	0.5
950	-5096.39318	167	0.5
960	-5091.072178	167	0.5
970	-5091.06154	167	0.5
980	-5090.957092	167	0.5
990	-5090.773677	167	0.5
1000	-5090.569776	167	0.5
1010	-5090.300119	167	0.5
1020	-5090.000399	167	0.5
1030	-5089.900977	167	0.5
1040	-5089.896249	167	0.5
1050	-5089.825319	167	0.5
1060	-5088.630607	167	0.5
1070	-5088.625878	167	0.5
1080	-5088.606543	167	0.5
1090	-5088.599247	167	0.5
1100	-5088.450881	167	0.5
1110	-5088.405995	167	0.5
1120	-5082.142272	167	0.5
1130	-5082.112309	167	0.5
1140	-5081.920698	167	0.5
1150	-5081.816167	167	0.5
1160	-5081.812844	168	0.5
1170	-5081.760322	168	0.5
1180	-5081.465361	168	0.5
1190	-5081.230245	168	0.5
1200	-5081.015713	168	0.5
1210	-5080.775503	168	0.5
1220	-5080.39559	168	0.5
1230	-5080.216223	168	0.5
1240	-5080.143358	168	0.5
1250	-5080.1216	168	0.5
1260	-5079.862314	168	0.5
1270	-5079.783137	168	0.5
1280	-5079.710515	168	0.5
1290	-5079.694416	168	0.5
1300	-5079.646057	168	0.5
1310	-5079.438031	168	0.5
1320	-5079.384345	168	0.5
1330	-5079.377645	168	0.5
1340	-5079.32246	168	0.5
1350	-5079.193111	168	0.5
1360	-5079.137584	168	0.5
1370	-5078.998884	168	0.5
1380	-5078.987151	168	0.5
1390	-5078.809173	168	0.5
1400	-5078.711533	168	0.5
1410	-5076.952439	168	0.5
1420	-5076.925563	168	0.5
1430	-5076.657224	169	0.5
1440	-5076.625809	169	0.5
1450	-5076.618951	169	0.5
1460	-5076.606492	169	0.5
1470	-5076.560859	169	0.5
1480	-5076.528829	169	0.5
1490	-5074.761231	169	0.5
1500	-5074.721012	169	0.5
1510	-5074.652184	169	0.5
1520	-5074.60055	169	0.5
1530	-5074.537808	169	0.5
1540	-5072.88856	169	0.5
1550	-5072.811061	169	0.5
1560	-5072.785567	169	0.5
1570	-5072.7592	169	0.5
1580	-5072.745614	169	0.5
1590	-5072.481912	169	0.5
1600	-5072.433432	169	0.5
1610	-5072.3938	169	0.5
1620	-5072.364063	169	0.5
1630	-5072.364063	169	0.5
1640	-5072.237061	169	0.5
1650	-5072.187252	169	0.5
1660	-5071.979114	169	0.5
1670	-5071.966545	169	0.5
1680	-5071.913854	169	0.5
1690	-5071.89101	169	0.5
1700	-5071.880374	170	0.5
1710	-5071.728	170	0.5
1720	-5067.992597	170	0.5
1730	-5067.878382	170	0.5
1740	-5067.72858	170	0.5
1750	-5067.701165	170	0.5
1760	-5067.683106	170	0.5
1770	-5067.663597	170	0.5
1780	-5067.634114	170	0.5
1790	-5067.62624	170	0.5
1800	-5067.604458	170	0.5
1810	-5067.576344	170	0.5
1820	-5067.532645	170	0.5
1830	-5067.494274	170	0.5
1840	-5067.4365	170	0.5
1850	-5067.393813	170	0.5
1860	-5067.340463	170	0.5
1870	-5067.258396	170	0.5
1880	-5067.195703	170	0.5
1890	-5067.125186	170	0.5
1900	-5067.125186	170	0.5
1910	-5067.116228	170	0.5
1920	-5066.516815	170	0.5
1930	-5066.452127	170	0.5
1940	-5066.134669	170	0.5
1950	-5066.114102	170	0.5
1960	-5066.024277	170	0.5
1970	-5065.98506	170	0.5
1980	-5065.952511	171	0.5
1990	-5065.846518	171	0.5
2000	-5065.772331	171	0.5
2010	-5065.736965	171	0.5
2020	-5065.713254	171	0.5
2030	-5065.695117	171	0.5
2040	-5065.689897	171	0.5
2050	-5065.617035	171	0.5
2060	-5065.576711	171	0.5
2070	-5065.548323	171	0.5
2080	-5064.605578	171	0.5
2090	-5064.596011	171	0.5
2100	-5064.596011	171	0.5
2110	-5064.531604	171	0.5
2120	-5064.487732	171	0.5
2130	-5064.453003	171	0.5
2140	-5064.437996	171	0.5
2150	-5064.42281	171	0.5
2160	-5064.369171	171	0.5
2170	-5064.082958	171	0.5
2180	-5064.075846	171	0.5
2190	-5064.031579	171	0.5
2200	-5064.031579	171	0.5
2210	-5064.017074	171	0.5
2220	-5064.011045	171	0.5
2230	-5063.934325	171	0.5
2240	-5063.734173	171	0.5
2250	-5063.677725	171	0.5
2260	-5063.676999	172	0.5
2270	-5060.026244	172	0.5
2280	-5060.026243	172	0.5
2290	-5060.013024	172	0.5
2300	-5060.00302	172	0.5
2310	-5059.97956	172	0.5
2320	-5059.915822	172	0.5
2330	-5059.898623	172	0.5
2340	-5059.874105	172	0.5
2350	-5059.863381	172	0.5
2360	-5059.861153	172	0.5
2370	-5059.861153	172	0.5
2380	-5059.273502	172	0.5
2390	-5059.255733	172	0.5
2400	-5059.255733	172	0.5
2410	-5059.252052	172	0.5
2420	-5059.211821	172	0.5
2430	-5059.182964	172	0.5
2440	-5059.067435	172	0.5
2450	-5058.854212	172	0.5
2460	-5058.852899	172	0.5
2470	-5058.814903	172	0.5
2480	-5058.788312	172	0.5
2490	-5058.754906	172	0.5
2500	-5058.725383	172	0.5
2510	-5058.630316	172	0.5
2520	-5058.630278	172	0.5
2530	-5058.599221	172	0.5
2540	-5058.598923	172	0.5
2550	-5058.546473	173	0.5
2560	-5058.545783	173	0.5
2570	-5058.432187	173	0.5
2580	-5058.136768	173	0.5
2590	-5057.990987	173	0.5
2600	-5057.911329	173	0.5
2610	-5057.859757	173	0.5
2620	-5057.682298	173	0.5
2630	-5057.649666	173	0.5
2640	-5057.583824	173	0.5
2650	-5057.554227	173	0.5
2660	-5057.480813	173	0.5
2670	-5057.413664	173	0.5
2680	-5057.298994	173	0.5
2690	-5057.270554	173	0.5
2700	-5057.141997	173	0.5
2710	-5057.081695	173	0.5
2720	-5057.047097	173	0.5
2730	-5057.034882	173	0.5
2740	-5057.031911	173	0.5
2750	-5055.300923	173	0.5
2760	-5054.997921	173	0.5
2770	-5054.976624	173	0.5
2780	-5054.875348	173	0.5
2790	-5043.84655	173	0.5
2800	-5043.776404	173	0.5
2810	-5043.686064	173	0.5
2820	-5043.662811	173	0.5
2830	-5043.655029	174	0.5
2840	-5043.601997	174	0.5
2850	-5043.468469	174	0.5
2860	-5043.382237	174	0.5
2870	-5043.377111	174	0.5
2880	-5041.716406	174	0.5
2890	-5041.704656	174	0.5
2900	-5041.592576	174	0.5
2910	-5041.576708	174	0.5
2920	-5041.543723	174	0.5
2930	-5041.532893	174	0.5
2940	-5041.511418	174	0.5
2950	-5041.47668	174	0.5
2960	-5041.474931	174	0.5
2970	-5041.467753	174	0.5
2980	-5041.466174	174	0.5
2990	-5041.455846	174	0.5
3000	-5038.079618	174	0.5
3010	-5037.926027	174	0.5
3020	-5037.926024	174	0.5
3030	-5037.849563	174	0.5
3040	-5037.843106	174	0.5
3050	-5037.823039	174	0.5
3060	-5037.819632	174	0.5
3070	-5037.814027	174	0.5
3080	-5037.697459	174	0.5
3090	-5016.359966	174	0.5
3100	-5016.340516	174	0.5
3110	-5016.286631	174	0.5
3120	-5016.285738	175	0.5
3130	-5016.098332	175	0.5
3140	-5016.074829	175	0.5
3150	-5016.057183	175	0.5
3160	-5016.025801	175	0.5
3170	-5016.001268	175	0.5
3180	-5015.95995	175	0.5
3190	-5015.959932	175	0.5
3200	-5015.958782	175	0.5
3210	-5015.956161	175	0.5
3220	-5015.9343	175	0.5
3230	-5015.802358	175	0.5
3240	-5015.724439	175	0.5
3250	-5015.620949	175	0.5
3260	-5015.602211	175	0.5
3270	-5015.590146	175	0.5
3280	-5015.56382	175	0.5
3290	-5015.507074	175	0.5
3300	-5015.477341	175	0.5
3310	-5015.193167	175	0.5
3320	-5015.045715	175	0.5
3330	-5015.041824	175	0.5
3340	-5015.01679	175	0.5
3350	-5014.938562	175	0.5
3360	-5014.924292	175	0.5
3370	-5014.924292	175	0.5
3380	-5014.924292	175	0.5
3390	-5014.743553	175	0.5
3400	-5014.694839	175	0.5
3410	-5014.638529	176	0.5
3420	-5014.589348	176	0.5
3430	-5014.574518	176	0.5
3440	-5014.555145	176	0.5
3450	-5014.530466	176	0.5
3460	-5014.494153	176	0.5
3470	-5014.461401	176	0.5
3480	-5014.347707	176	0.5
3490	-5014.341474	176	0.5
3500	-5014.309277	176	0.5
3510	-5014.309277	176	0.5
3520	-5014.301206	176	0.5
3530	-5014.240837	176	0.5
3540	-5014.232556	176	0.5
3550	-5014.209022	176	0.5
3560	-5014.201416	176	0.5
3570	-5014.190258	176	0.5
3580	-5014.136313	176	0.5
3590	-5014.128838	176	0.5
3600	-5014.075087	176	0.5
3610	-5014.042727	176	0.5
3620	-5013.994113	176	0.5
3630	-5013.990195	176	0.5
3640	-5013.974933	176	0.5
3650	-5013.968851	176	0.5
3660	-5013.953461	176	0.5
3670	-5013.949854	176	0.5
3680	-5013.940687	176	0.5
3690	-5013.939443	177	0.5
3700	-5013.938232	177	0.5
3710	-5013.912817	177	0.5
3720	-5013.903054	177	0.5
3730	-5013.902602	177	0.5
3740	-5013.902343	177	0.5
3750	-5013.796217	177	0.5
3760	-5013.794601	177	0.5
3770	-5013.79322	177	0.5
3780	-5013.685691	177	0.5
3790	-5013.681544	177	0.5
3800	-5013.64344	177	0.5
3810	-5013.626547	177	0.5
3820	-5013.594321	177	0.5
3830	-5013.58939	177	0.5
3840	-5013.564718	177	0.5
3850	-5013.551246	177	0.5
3860	-5013.543887	177	0.5
3870	-5013.53756	177	0.5
3880	-5013.519982	177	0.5
3890	-5013.474502	177	0.5
3900	-5013.420754	177	0.5
3910	-5013.378204	177	0.5
3920	-5013.375325	177	0.5
3930	-5013.351183	177	0.5
3940	-5013.336495	177	0.5
3950	-5013.336398	177	0.5
3960	-5013.269191	177	0.5
3970	-5013.247611	177	0.5
3980	-5013.19089	178	0.5
3990	-5013.173999	178	0.5
4000	-5013.14055	178	0.5
4010	-5013.140118	178	0.5
4020	-5013.129999	178	0.5
4030	-5013.092709	178	0.5
4040	-5013.091613	178	0.5
4050	-5013.074004	178	0.5
4060	-5013.0708	178	0.5
4070	-5013.021267	178	0.5
4080	-5013.019491	178	0.5
4090	-5012.999965	178	0.5
4100	-5012.99689	178	0.5
4110	-5012.907148	178	0.5
4120	-5012.906978	178	0.5
4130	-5012.872547	178	0.5
4140	-5012.847933	178	0.5
4150	-5012.847933	178	0.5
4160	-5012.845281	178	0.5
4170	-5012.804239	178	0.5
4180	-5012.792118	178	0.5
4190	-5012.761554	178	0.5
4200	-5012.743963	178	0.5
4210	-5012.738944	178	0.5
4220	-5012.718341	178	0.5
4230	-5012.717969	178	0.5
4240	-5012.71704	178	0.5
4250	-5012.711951	178	0.5
4260	-5012.711466	178	0.5
4270	-5012.693417	179	0.5
4280	-5012.691995	179	0.5
4290	-5012.665143	179	0.5
4300	-5012.661604	179	0.5
4310	-5012.654701	179	0.5
4320	-5012.616407	179	0.5
4330	-5012.613453	179	0.5
4340	-5012.536617	179	0.5
4350	-5012.511183	179	0.5
4360	-5012.511138	179	0.5
4370	-5012.46571	179	0.5
4380	-5012.46571	179	0.5
4390	-5012.4628	179	0.5
4400	-5012.436538	179	0.5
4410	-5012.388479	179	0.5
4420	-5012.365102	179	0.5
4430	-5012.364966	179	0.5
4440	-5012.349707	179	0.5
4450	-5012.335639	179	0.5
4460	-5012.328666	179	0.5
4470	-5012.276746	179	0.5
4480	-5012.276744	179	0.5
4490	-5012.19	179	0.5
4500	-5012.182025	179	0.5
4510	-5012.15204	179	0.5
4520	-5012.15044	179	0.5
4530	-5012.146241	179	0.5
4540	-5012.145625	179	0.5
4550	-5012.132379	179	0.5
4560	-5012.114485	180	0.5
4570	-5012.110607	180	0.5
4580	-5012.108794	180	0.5
4590	-5012.099585	180	0.5
4600	-5012.098078	180	0.5
4610	-5012.084742	180	0.5
4620	-5012.074639	180	0.5
4630	-5012.074376	180	0.5
4640	-5012.069165	180	0.5
4650	-5012.044332	180	0.5
4660	-5012.023093	180	0.5
4670	-5012.023092	180	0.5
4680	-5012.016676	180	0.5
4690	-5012.014709	180	0.5
4700	-5012.014709	180	0.5
4710	-5012.014709	180	0.5
4720	-5012.004202	180	0.5
4730	-5011.998729	180	0.5
4740	-5011.997907	180	0.5
4750	-5011.994562	180	0.5
4760	-5011.991661	180	0.5
4770	-5011.991654	180	0.5
4780	-5011.961198	180	0.5
4790	-5011.950766	180	0.5
4800	-5011.94978	180	0.5
4810	-5011.947462	180	0.5
4820	-5011.933339	180	0.5
4830	-5011.887872	180	0.5
4840	-5011.855794	180	0.5
4850	-5011.837962	180	0.5
4860	-5011.822968	180	0.5
4870	-5011.788977	181	0.5
4880	-5011.758166	181	0.5
4890	-5011.722071	181	0.5
4900	-5011.719959	181	0.5
4910	-5011.719959	181	0.5
4920	-5011.714777	181	0.5
4930	-5011.714777	181	0.5
4940	-5011.639546	181	0.5
4950	-5011.636772	181	0.5
4960	-5011.636772	181	0.5
4970	-5011.63361	181	0.5
4980	-5011.600234	181	0.5
4990	-5011.570602	181	0.5
5000	-5011.56238	181	0.5
5010	-5011.559791	181	0.5
5020	-5011.553911	181	0.5
5030	-5011.537772	181	0.5
5040	-5011.531064	181	0.5
5050	-5011.522925	181	0.5
5060	-5011.52243	181	0.5
5070	-5011.522428	181	0.5
5080	-5011.504701	181	0.5
5090	-5011.487707	181	0.5
5100	-5011.487703	181	0.5
5110	-5011.454611	181	0.5
5120	-5011.454611	181	0.5
5130	-5011.45461	181	0.5
5140	-5011.45458	181	0.5
5150	-5011.45458	182	0.5
5160	-5011.428953	182	0.5
5170	-5011.408784	182	0.5
5180	-5011.408464	182	0.5
5190	-5011.382341	182	0.5
5200	-5011.382115	182	0.5
5210	-5011.381395	182	0.5
5220	-5011.365014	182	0.5
5230	-5011.317782	182	0.5
5240	-5011.269656	182	0.5
5250	-5011.269656	182	0.5
5260	-5011.269098	182	0.5
5270	-5011.267906	182	0.5
5280	-5011.258037	182	0.5
5290	-5011.257211	182	0.5
5300	-5011.251702	182	0.5
5310	-5011.251139	182	0.5
5320	-5011.231831	182	0.5
5330	-5011.231831	182	0.5
5340	-5011.226433	182	0.5
5350	-5011.204593	182	0.5
5360	-5011.175385	182	0.5
5370	-5011.170551	182	0.5
5380	-5011.162514	182	0.5
5390	-5011.161737	182	0.5
5400	-5011.155458	182	0.5
5410	-5011.131607	182	0.5
5420	-5011.129264	182	0.5
5430	-5011.128524	182	0.5
5440	-5011.120887	183	0.5
5450	-5011.078556	183	0.5
5460	-5011.054589	183	0.5
5470	-5011.054489	183	0.5
5480	-5011.023854	183	0.5
5490	-5011.008472	183	0.5
5500	-5011.008317	183	0.5
5510	-5010.98874	183	0.5
5520	-5010.984724	183	0.5
5530	-5010.981801	183	0.5
5540	-5010.981645	183	0.5
5550	-5010.978102	183	0.5
5560	-5010.973696	183	0.5
5570	-5010.96937	183	0.5
5580	-5010.92513	183	0.5
5590	-5010.923152	183	0.5
5600	-5010.914972	183	0.5
5610	-5010.901684	183	0.5
5620	-5010.901684	183	0.5
5630	-5010.900694	183	0.5
5640	-5010.896656	183	0.5
5650	-5010.853899	183	0.5
5660	-5010.830603	183	0.5
5670	-5010.727068	183	0.5
5680	-5010.726965	183	0.5
5690	-5010.720017	183	0.5
5700	-5010.720017	183	0.5
5710	-5010.717483	183	0.5
5720	-5010.676561	183	0.5
5730	-5010.676561	184	0.5
5740	-5010.647978	184	0.5
5750	-5010.638286	184	0.5
5760	-5010.638233	184	0.5
5770	-5010.545454	184	0.5
5780	-5010.528585	184	0.5
5790	-5010.513648	184	0.5
5800	-5010.512872	184	0.5
5810	-5010.510019	184	0.5
5820	-5010.506581	184	0.5
5830	-5010.463211	184	0.5
5840	-5010.462758	184	0.5
5850	-5010.461727	184	0.5
5860	-5010.453867	184	0.5
5870	-5010.453866	184	0.5
5880	-5010.453773	184	0.5
5890	-5010.451403	184	0.5
5900	-5010.450083	184	0.5
5910	-5010.450083	184	0.5
5920	-5010.419997	184	0.5
5930	-5010.415452	184	0.5
5940	-5010.414034	184	0.5
5950	-5010.412736	184	0.5
5960	-5010.410034	184	0.5
5970	-5010.386878	184	0.5
5980	-5010.382224	184	0.5
5990	-5010.360656	184	0.5
6000	-5010.34433	184	0.5
6010	-5008.860293	184	0.5
6020	-5008.818932	185	0.5
6030	-5008.774701	185	0.5
6040	-5008.757675	185	0.5
6050	-5008.743033	185	0.5
6060	-5008.720855	185	0.5
6070	-5008.720125	185	0.5
6080	-5008.686296	185	0.5
6090	-5008.625428	185	0.5
6100	-5008.615355	185	0.5
6110	-5008.602144	185	0.5
6120	-5008.588617	185	0.5
6130	-5008.58676	185	0.5
6140	-5008.568396	185	0.5
6150	-5008.551932	185	0.5
6160	-5008.542518	185	0.5
6170	-5008.513328	185	0.5
6180	-5008.513312	185	0.5
6190	-5008.508043	185	0.5
6200	-5008.502247	185	0.5
6210	-5008.474253	185	0.5
6220	-5008.40724	185	0.5
6230	-5008.307449	185	0.5
6240	-5008.307449	185	0.5
6250	-5008.282534	185	0.5
6260	-5008.273375	185	0.5
6270	-5008.269109	185	0.5
6280	-5008.264493	185	0.5
6290	-5007.044163	185	0.5
6300	-5006.969812	185	0.5
6310	-5006.957002	186	0.5
6320	-5006.940814	186	0.5
6330	-5006.940814	186	0.5
6340	-5006.878639	186	0.5
6350	-5006.872905	186	0.5
6360	-5006.805871	186	0.5
6370	-5006.805732	186	0.5
6380	-5006.803427	186	0.5
6390	-5006.795483	186	0.5
6400	-5006.777264	186	0.5
6410	-5006.767026	186	0.5
6420	-5006.740752	186	0.5
6430	-5006.7241	186	0.5
6440	-5006.661639	186	0.5
6450	-5006.661639	186	0.5
6460	-5006.610126	186	0.5
6470	-5006.510515	186	0.5
6480	-5006.472026	186	0.5
6490	-5006.44861	186	0.5
6500	-5006.440349	186	0.5
6510	-5006.440349	186	0.5
6520	-5006.433446	186	0.5
6530	-5006.432175	186	0.5
6540	-5006.427133	186	0.5
6550	-5006.422492	186	0.5
6560	-5006.42027	186	0.5
6570	-5006.416441	186	0.5
6580	-5006.405364	186	0.5
6590	-5006.393454	186	0.5
6600	-5006.392766	187	0.5
6610	-5006.372946	187	0.5
6620	-5006.354252	187	0.5
6630	-5006.348315	187	0.5
6640	-5006.345587	187	0.5
6650	-5006.338377	187	0.5
6660	-5006.338377	187	0.5
6670	-5006.332246	187	0.5
6680	-5006.324177	187	0.5
6690	-5006.316688	187	0.5
6700	-5006.312538	187	0.5
6710	-5006.311788	187	0.5
6720	-5006.311788	187	0.5
6730	-5006.296389	187	0.5
6740	-5006.288705	187	0.5
6750	-5006.287289	187	0.5
6760	-5006.273522	187	0.5
6770	-5006.265118	187	0.5
6780	-5006.264993	187	0.5
6790	-5006.263147	187	0.5
6800	-5006.262444	187	0.5
6810	-5006.262444	187	0.5
6820	-5006.261087	187	0.5
6830	-5006.234604	187	0.5
6840	-5006.161152	187	0.5
6850	-5006.135817	187	0.5
6860	-5006.131512	187	0.5
6870	-5006.117075	187	0.5
6880	-5006.106317	187	0.5
6890	-5006.091072	188	0.5
6900	-5006.091008	188	0.5
6910	-5006.091008	188	0.5
6920	-5006.086973	188	0.5
6930	-5006.065402	188	0.5
6940	-5006.064641	188	0.5
6950	-5006.063612	188	0.5
6960	-5006.058441	188	0.5
6970	-5006.055593	188	0.5
6980	-5006.055593	188	0.5
6990	-5006.055353	188	0.5
7000	-5006.041833	188	0.5
7010	-5006.036906	188	0.5
7020	-5006.034105	188	0.5
7030	-5006.034077	188	0.5
7040	-5006.030726	188	0.5
7050	-5006.02473	188	0.5
7060	-5006.024689	188	0.5
7070	-5006.004652	188	0.5
7080	-5005.994941	188	0.5
7090	-5005.990196	188	0.5
7100	-5005.990196	188	0.5
7110	-5005.951855	188	0.5
7120	-5005.945635	188	0.5
7130	-5005.945635	188	0.5
7140	-5005.940756	188	0.5
7150	-5005.919955	188	0.5
7160	-5005.919928	188	0.5
7170	-5005.912261	189	0.5
7180	-5005.897026	189	0.5
7190	-5005.881158	189	0.5
7200	-5005.874919	189	0.5
7210	-5005.847879	189	0.5
7220	-5005.845097	189	0.5
7230	-5005.834574	189	0.5
7240	-5005.834424	189	0.5
7250	-5005.806945	189	0.5
7260	-5005.797022	189	0.5
7270	-5005.794091	189	0.5
7280	-5005.79205	189	0.5
7290	-5005.787394	189	0.5
7300	-5005.787041	189	0.5
7310	-5005.782156	189	0.5
7320	-5005.774907	189	0.5
7330	-5005.774907	189	0.5
7340	-5005.774907	189	0.5
7350	-5005.774907	189	0.5
7360	-5005.74019	189	0.5
